Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25
1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002,1.3193700000000002
0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125,0.193125
0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001,0.7143900000000001
0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003,0.28500000000000003
0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001,0.170001
0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314,0.37314
0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125,0.58125
0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004,0.26000100000000004
0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249,0.051249
0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001
0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002,0.22437600000000002
0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999,0.5724899999999999
0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875,0.22875
0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999,0.6868799999999999
0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499,0.00062499
0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995,0.27437399999999995
0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438,0.39438
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001,0.11874900000000001
0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999,0.54999
0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876,0.246876
0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063,0.51063
0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938,0.46938
0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001,0.5062500000000001
0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999,0.5987399999999999
0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626,0.070626
0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004,0.32064000000000004
0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749,0.208749
0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999
0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938,0.61938
0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475,0.2475
0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626,0.37626
0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001,0.8656200000000001
0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.07500000000000001
0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003,0.23187600000000003
0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005,0.28812600000000005
1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811,1.19811
0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124,0.143124
0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875,0.166875
0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998,0.22749899999999998
0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124,0.56124
0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999,0.8600099999999999
0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813,0.30813
0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876,0.90876
0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225,0.3225
0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874,0.176874
0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002,0.22062600000000002
0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001,0.8731200000000001
0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001,0.7443900000000001
0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189,0.30189
0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999,0.5687399999999999
0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875
0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001,0.08625000000000001
0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501,0.042501
0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465
0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999,0.7037399999999999
0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997,0.23687399999999997
0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001,0.08750100000000001
0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563,0.49563
0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002,0.021249900000000002
0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875,0.25875
0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999,0.33999
0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374,0.154374
0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005,0.18624900000000005
0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003,0.35688000000000003
0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999,0.06312599999999999
0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001,0.200001
1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001,1.1525100000000001
0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563,0.31563
